"Key            Name:Suffix                                Trend Definitions Used"
"Point_1:","ZWP-1.F","","5 minutes"
"Point_2:","ZWP-2.F","","5 minutes"
"Point_3:","ZWP-3.F","","5 minutes"
"Point_4:","ZWP-4.F","","5 minutes"
"Point_5:","ZWP-5.F","","5 minutes"
"Point_6:","ZWP-6.F","","5 minutes"
"Point_7:","ZWP-7.F","","5 minutes"
"Point_8:","ZWP-8.F","","5 minutes"
"Point_9:","ZWP-9.F","","5 minutes"
"Point_10:","ZON1.WDP","","5 minutes"
"Point_11:","ZON2.WDP","","5 minutes"
"Point_12:","ZWP-Z1.WDP","","5 minutes"
"Point_13:","ZWP-Z2.WDP","","5 minutes"
"Point_14:","ZWP-Z3.WDP","","5 minutes"
"Time Interval:","15 Minutes"
"Date Range:","2016/12/11 00:00:00 - 2017/2/10 23:59:59"
"Report Timings:","All Hours"
""
"<>Date","Time","Point_1","Point_2","Point_3","Point_4","Point_5","Point_6","Point_7","Point_8","Point_9","Point_10","Point_11","Point_12","Point_13","Point_14"
"2016/12/18","18:30:00","51.6","50.6","1.2","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.9","7.6","2.4"
"2016/12/18","18:45:00","51.5","50.4","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.9","7.6","2.5"
"2016/12/18","19:00:00","51.5","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.9","7.6","2.6"
"2016/12/18","19:15:00","51.6","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.9","7.6","2.5"
"2016/12/18","19:30:00","51.5","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.9","7.6","2.4"
"2016/12/18","19:45:00","51.5","50.5","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.9","7.6","2.4"
"2016/12/18","20:00:00","51.6","50.7","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.9","7.6","2.5"
"2016/12/18","20:15:00","51.6","50.5","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.9","7.6","2.4"
"2016/12/18","20:30:00","51.5","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.9","7.6","2.4"
"2016/12/18","20:45:00","51.6","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.9","7.6","2.5"
"2016/12/18","21:00:00","51.5","50.5","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.9","7.6","2.5"
"2016/12/18","21:15:00","51.6","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.9","7.6","2.5"
"2016/12/18","21:30:00","51.6","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.9","7.6","2.4"
"2016/12/18","21:45:00","51.6","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.9","7.6","2.5"
"2016/12/18","22:00:00","51.6","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.9","7.6","2.5"
"2016/12/18","22:15:00","51.6","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.9","7.7","2.4"
"2016/12/18","22:30:00","51.6","50.7","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.9","7.6","2.5"
"2016/12/18","22:45:00","51.6","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.9","7.6","2.5"
"2016/12/18","23:00:00","51.5","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.9","7.6","2.5"
"2016/12/18","23:15:00","51.5","50.5","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.9","7.6","2.5"
"2016/12/18","23:30:00","51.5","50.5","1.3","31.8","29.0","2.3","25.7"," -0.2","1.1","No Data","No Data","1.0","7.6","2.5"
"2016/12/18","23:45:00","51.5","50.5","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.9","7.6","2.5"
"2016/12/19","00:00:00","51.6","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","1.0","7.6","2.5"
"2016/12/19","00:15:00","51.6","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","1.0","7.6","2.5"
"2016/12/19","00:30:00","51.6","50.6","1.2","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","1.0","7.6","2.5"
"2016/12/19","00:45:00","51.6","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","1.0","7.6","2.4"
"2016/12/19","01:00:00","51.6","50.6","1.2","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","1.0","7.6","2.5"
"2016/12/19","01:15:00","51.5","50.4","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","1.0","7.6","2.5"
"2016/12/19","01:30:00","51.6","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.9","7.6","2.5"
"2016/12/19","01:45:00","51.5","50.5","1.3","31.8","29.0","2.3","25.7"," -0.2","1.1","No Data","No Data","1.0","7.6","2.5"
"2016/12/19","02:00:00","51.6","50.5","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","1.0","7.6","2.5"
"2016/12/19","02:15:00","51.5","50.5","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","1.0","7.6","2.5"
"2016/12/19","02:30:00","51.5","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","1.0","7.6","2.5"
"2016/12/19","02:45:00","51.5","50.4","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","1.0","7.6","2.5"
"2016/12/19","03:00:00","51.5","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","1.0","7.6","2.5"
"2016/12/19","03:15:00","51.5","50.4","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","1.0","7.6","2.5"
"2016/12/19","03:30:00","51.5","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","1.0","7.6","2.5"
"2016/12/19","03:45:00","51.6","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","1.0","7.6","2.5"
"2016/12/19","04:00:00","51.5","50.5","1.3","31.9","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","1.0","7.6","2.6"
"2016/12/19","04:15:00","51.5","50.6","1.2","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","1.0","7.6","2.6"
"2016/12/19","04:30:00","51.6","50.5","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","1.0","7.6","2.5"
"2016/12/19","04:45:00","51.6","50.5","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","1.0","7.6","2.5"
"2016/12/19","05:00:00","51.6","50.6","1.3","31.9","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","1.0","7.6","2.5"
"2016/12/19","05:15:00","51.7","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","1.0","7.7","2.5"
"2016/12/19","05:30:00","51.6","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","1.0","7.6","2.6"
"2016/12/19","05:45:00","51.5","50.5","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","1.0","7.6","2.5"
"2016/12/19","06:00:00","51.5","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","1.0","7.6","2.5"
"2016/12/19","06:15:00","51.6","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","1.0","7.6","2.5"
"2016/12/19","06:30:00","51.6","50.5","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","1.0","7.6","2.5"
"2016/12/19","06:45:00","51.6","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","1.0","7.5","2.5"
"2016/12/19","07:00:00","51.6","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","1.0","7.5","2.5"
"2016/12/19","07:15:00","51.6","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","1.0","7.5","2.5"
"2016/12/19","07:30:00","51.6","50.5","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.9","7.5","2.5"
"2016/12/19","07:45:00","51.6","50.6","1.2","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.9","7.5","2.5"
"2016/12/19","08:00:00","51.6","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.9","7.4","2.4"
"2016/12/19","08:15:00","51.6","50.5","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.9","7.5","2.3"
"2016/12/19","08:30:00","51.7","50.7","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.9","7.5","2.2"
"2016/12/19","08:45:00","51.7","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.9","7.5","2.1"
"2016/12/19","09:00:00","51.4","50.4","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.9","7.4","2.1"
"2016/12/19","09:15:00","51.6","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.8","7.4","2.1"
"2016/12/19","09:30:00","51.6","50.6","1.2","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.8","7.4","2.1"
"2016/12/19","09:45:00","51.6","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.8","7.5","2.1"
"2016/12/19","10:00:00","51.7","50.7","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.8","7.4","2.0"
"2016/12/19","10:15:00","51.6","50.5","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.8","7.4","1.9"
"2016/12/19","10:30:00","51.6","50.6","1.3","31.7","28.9","2.3","25.7"," -0.2","1.0","No Data","No Data","0.7","7.2","1.9"
"2016/12/19","10:45:00","51.7","50.6","1.3","31.7","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.8","7.4","1.9"
"2016/12/19","11:00:00","51.7","50.6","1.3","31.7","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.8","7.4","1.8"
"2016/12/19","11:15:00","51.7","50.7","1.3","31.7","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.8","7.5","1.7"
"2016/12/19","11:30:00","51.5","50.6","1.2","31.7","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.7","7.4","1.7"
"2016/12/19","11:45:00","51.7","50.8","1.3","31.7","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.7","7.4","1.4"
"2016/12/19","12:00:00","51.6","50.6","1.3","31.7","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.7","7.5","1.3"
"2016/12/19","12:15:00","51.9","50.9","1.3","31.7","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.7","7.5","1.3"
"2016/12/19","12:30:00","51.7","50.7","1.3","31.7","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.7","7.5","1.4"
"2016/12/19","12:45:00","51.6","50.7","1.3","31.7","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.7","7.4","1.4"
"2016/12/19","13:00:00","51.6","50.6","1.3","31.7","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.7","7.1","1.4"
"2016/12/19","13:15:00","51.7","50.7","1.3","31.7","29.0","2.3","25.7"," -0.2","1.1","No Data","No Data","0.7","7.4","1.4"
"2016/12/19","13:30:00","51.6","50.6","1.3","31.7","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.7","7.4","1.4"
"2016/12/19","13:45:00","51.7","50.7","1.3","31.7","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.7","7.4","1.4"
"2016/12/19","14:00:00","51.7","50.8","1.2","31.7","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.7","7.2","1.3"
"2016/12/19","14:15:00","51.6","50.7","1.3","33.2","30.5","2.3","25.7"," -0.2","1.0","No Data","No Data","0.7","7.4","1.6"
"2016/12/19","14:30:00","51.7","50.8","1.3","31.7","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.7","7.4","1.4"
"2016/12/19","14:45:00","51.7","50.6","1.3","32.1","29.2","2.3","25.7"," -0.2","1.0","No Data","No Data","0.7","7.4","1.4"
"2016/12/19","15:00:00","51.7","50.8","1.3","31.7","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.7","7.4","1.4"
"2016/12/19","15:15:00","51.8","50.8","1.3","34.1","31.5","2.3","25.7"," -0.2","1.0","No Data","No Data","0.7","7.5","1.6"
"2016/12/19","15:30:00","51.8","50.9","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.6","7.5","1.3"
"2016/12/19","15:45:00","51.7","50.7","1.3","31.7","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.6","7.5","1.3"
"2016/12/19","16:00:00","51.8","50.8","1.3","31.7","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.6","7.4","1.3"
"2016/12/19","16:15:00","51.8","50.8","1.2","31.9","29.2","2.3","25.7"," -0.2","1.0","No Data","No Data","0.7","7.4","1.3"
"2016/12/19","16:30:00","51.7","50.7","1.3","31.7","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.6","7.4","1.4"
"2016/12/19","16:45:00","51.8","50.8","1.3","32.4","29.7","2.3","25.7"," -0.2","1.0","No Data","No Data","0.6","7.4","1.5"
"2016/12/19","17:00:00","51.8","50.7","1.3","34.7","32.1","2.3","25.7"," -0.2","1.0","No Data","No Data","0.7","7.4","2.0"
"2016/12/19","17:15:00","51.7","50.8","1.2","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.6","7.4","1.6"
"2016/12/19","17:30:00","51.6","50.6","1.3","39.3","37.2","2.3","25.7"," -0.2","1.0","No Data","No Data","0.7","7.4","2.9"
"2016/12/19","17:45:00","51.7","50.8","1.3","31.7","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.7","7.4","1.6"
"2016/12/19","18:00:00","51.7","50.7","1.3","33.6","31.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.7","7.2","1.9"
"2016/12/19","18:15:00","51.8","50.8","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.6","7.4","1.8"
"2016/12/19","18:30:00","51.7","50.6","1.3","33.4","30.7","2.3","25.7"," -0.2","1.0","No Data","No Data","0.7","7.5","2.2"
"2016/12/19","18:45:00","51.8","50.8","1.3","32.5","29.7","2.3","25.7"," -0.2","1.0","No Data","No Data","0.7","7.5","2.2"
"2016/12/19","19:00:00","51.6","50.6","1.2","32.1","29.4","2.3","25.7"," -0.2","1.0","No Data","No Data","0.7","7.4","2.2"
"2016/12/19","19:15:00","51.7","50.7","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.7","7.5","2.2"
"2016/12/19","19:30:00","51.6","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.7","7.5","2.2"
"2016/12/19","19:45:00","51.7","50.7","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.7","7.4","2.2"
"2016/12/19","20:00:00","51.6","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.7","7.4","2.2"
"2016/12/19","20:15:00","51.7","50.7","1.2","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.7","7.5","2.2"
"2016/12/19","20:30:00","51.6","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.7","7.3","2.2"
"2016/12/19","20:45:00","51.7","50.7","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.7","7.4","2.2"
"2016/12/19","21:00:00","51.5","50.6","1.2","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.7","7.5","2.2"
"2016/12/19","21:15:00","51.7","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.7","7.5","2.2"
"2016/12/19","21:30:00","51.6","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.7","7.5","2.2"
"2016/12/19","21:45:00","51.5","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.8","7.3","2.3"
"2016/12/19","22:00:00","51.5","50.5","1.2","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.8","7.5","2.3"
"2016/12/19","22:15:00","51.6","50.6","1.2","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.8","7.6","2.3"
"2016/12/19","22:30:00","51.5","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.8","7.6","2.3"
"2016/12/19","22:45:00","51.6","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.8","7.7","2.3"
"2016/12/19","23:00:00","51.6","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.8","7.6","2.3"
"2016/12/19","23:15:00","51.5","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.8","7.6","2.3"
"2016/12/19","23:30:00","51.6","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.8","7.7","2.3"
"2016/12/19","23:45:00","51.5","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.8","7.5","2.3"
"2016/12/20","00:00:00","51.5","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.8","7.5","2.3"
"2016/12/20","00:15:00","51.6","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.9","7.3","2.3"
"2016/12/20","00:30:00","51.4","50.4","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.8","7.4","2.3"
"2016/12/20","00:45:00","51.6","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.9","7.5","2.3"
"2016/12/20","01:00:00","51.5","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.9","7.5","2.4"
"2016/12/20","01:15:00","51.6","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.9","7.5","2.3"
"2016/12/20","01:30:00","51.5","50.5","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.9","7.5","2.4"
"2016/12/20","01:45:00","51.6","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.8","7.3","2.4"
"2016/12/20","02:00:00","51.6","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.9","7.5","2.4"
"2016/12/20","02:15:00","51.6","50.7","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.8","7.5","2.4"
"2016/12/20","02:30:00","51.6","50.6","1.2","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.9","7.5","2.4"
"2016/12/20","02:45:00","51.6","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.9","7.5","2.4"
"2016/12/20","03:00:00","51.6","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.9","7.3","2.4"
"2016/12/20","03:15:00","51.6","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.9","7.5","2.4"
"2016/12/20","03:30:00","51.6","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.9","7.5","2.5"
"2016/12/20","03:45:00","51.6","50.6","1.2","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.9","7.5","2.4"
"2016/12/20","04:00:00","51.6","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.9","7.3","2.4"
"2016/12/20","04:15:00","51.6","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.9","7.5","2.4"
"2016/12/20","04:30:00","51.5","50.5","1.2","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.9","7.4","2.4"
"2016/12/20","04:45:00","51.6","50.6","1.2","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.9","7.3","2.5"
"2016/12/20","05:00:00","51.6","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.9","7.5","2.4"
"2016/12/20","05:15:00","51.6","50.6","1.2","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.9","7.5","2.5"
"2016/12/20","05:30:00","51.7","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.9","7.3","2.4"
"2016/12/20","05:45:00","51.6","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.9","7.5","2.5"
"2016/12/20","06:00:00","51.6","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.9","7.5","2.4"
"2016/12/20","06:15:00","51.6","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.9","7.5","2.4"
"2016/12/20","06:30:00","51.6","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.9","7.3","2.5"
"2016/12/20","06:45:00","51.6","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.9","7.5","2.4"
"2016/12/20","07:00:00","51.6","50.6","1.2","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.9","7.5","2.4"
"2016/12/20","07:15:00","51.6","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.9","7.3","2.4"
"2016/12/20","07:30:00","51.5","50.5","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.9","7.5","2.4"
"2016/12/20","07:45:00","51.6","50.6","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.8","7.5","2.3"
"2016/12/20","08:00:00","51.8","50.9","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.8","7.3","2.4"
"2016/12/20","08:15:00","51.8","50.8","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.8","7.5","2.2"
"2016/12/20","08:30:00","51.6","50.6","1.3","37.9","35.4","2.3","25.7"," -0.2","1.0","No Data","No Data","0.8","7.5","3.3"
"2016/12/20","08:45:00","51.8","50.8","1.3","31.7","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.7","7.3","2.1"
"2016/12/20","09:00:00","51.9","50.9","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.7","7.5","2.0"
"2016/12/20","09:15:00","51.7","50.7","1.2","34.6","32.1","2.3","25.7"," -0.2","1.1","No Data","No Data","0.7","7.5","2.5"
"2016/12/20","09:30:00","51.7","50.8","1.3","31.7","29.0","2.3","25.8"," -0.2","1.0","No Data","No Data","0.7","7.3","1.7"
"2016/12/20","09:45:00","51.7","50.6","1.3","31.7","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.7","7.5","1.7"
"2016/12/20","10:00:00","51.7","50.7","1.2","31.7","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.7","7.4","1.6"
"2016/12/20","10:15:00","51.7","50.7","1.2","31.7","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.6","7.5","1.5"
"2016/12/20","10:30:00","51.7","50.7","1.3","31.7","29.0","2.3","25.7"," -0.2","1.1","No Data","No Data","0.7","7.2","1.5"
"2016/12/20","10:45:00","51.8","50.9","1.2","31.7","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.7","7.4","1.5"
"2016/12/20","11:00:00","51.8","50.8","1.3","31.7","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.6","7.5","1.5"
"2016/12/20","11:15:00","51.8","51.0","1.3","31.7","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.6","7.3","1.5"
"2016/12/20","11:30:00","51.8","50.8","1.2","31.7","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.7","7.4","1.5"
"2016/12/20","11:45:00","51.9","51.1","1.3","31.7","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.6","7.5","1.3"
"2016/12/20","12:00:00","51.8","50.8","1.3","31.7","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.7","7.4","1.3"
"2016/12/20","12:15:00","51.8","50.9","1.3","31.7","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.6","7.1","1.3"
"2016/12/20","12:30:00","52.0","51.1","1.3","31.7","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.6","7.4","1.3"
"2016/12/20","12:45:00","51.8","50.9","1.3","31.7","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.6","7.4","1.3"
"2016/12/20","13:00:00","51.9","51.0","1.3","31.7","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.7","7.6","1.3"
"2016/12/20","13:15:00","51.8","50.8","1.2","31.7","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.6","7.6","1.3"
"2016/12/20","13:30:00","51.8","51.0","1.3","31.7","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.6","7.6","1.3"
"2016/12/20","13:45:00","51.8","50.8","1.3","31.7","29.0","2.3","26.4"," -0.2","1.0","No Data","No Data","0.7","7.4","1.3"
"2016/12/20","14:00:00","51.8","51.0","1.3","31.8","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.6","7.4","1.3"
"2016/12/20","14:15:00","51.8","50.9","1.3","31.7","29.0","2.3","25.9"," -0.2","1.0","No Data","No Data","0.6","7.6","1.3"
"2016/12/20","14:30:00","51.8","50.9","1.3","31.7","29.0","2.3","25.7"," -0.2","1.0","No Data","No Data","0.6","7.6","1.3"
"2016/12/20","14:45:00","51.8","50.9","1.2","31.7","29.0","2.3","26.4"," -0.2","1.0","No Data","No Data","0.6","7.6","1.3"
"2016/12/20","15:00:00","51.9","51.0","1.3","31.7","29.0","2.3","29.1"," -0.2","1.0","No Data","No Data","0.8","7.4","1.3"
"2016/12/20","15:15:00","51.9","51.1","1.2","31.7","29.0","2.3","25.7"," -0.2","1.1","No Data","No Data","0.6","7.4","1.3"
"2016/12/20","15:30:00","51.9","51.0","1.3","31.7","29.0","2.3","29.2"," -0.2","1.1","No Data","No Data","0.8","7.6","1.3"
"2016/12/20","15:45:00","51.8","50.9","1.3","31.7","29.0","2.3","25.9"," -0.2","1.1","No Data","No Data","0.6","7.4","1.3"
"2016/12/20","16:00:00","51.9","51.2","1.2","31.7","29.0","2.3","28.1"," -0.2","1.1","No Data","No Data","0.7","7.6","1.2"
"2016/12/20","16:15:00","52.1","51.2","1.3","31.7","29.0","2.3","29.4"," -0.2","1.0","No Data","No Data","0.8","7.5","1.2"
